ObjectNumber,Title,ObjectName,Description
TM-20028559,"VROUWEN IN TRADITIONELE KLEDERDRACHT BIJ DE ‘BELANG’ DE ROEIWEDSTRIJD TUSSEN DIVERSE DORPEN OP DE KEI-EILANDEN. DE VROUWEN VORMEN EEN COMMISIE VAN ONTVANGST, ZE GEVEN DE ROEITEAMS O.A. TABAK EN BETEL.",Dia,
TM-20028560,"VROUWEN IN TRADITIONELE KLEDERDRACHT BIJ DE ‘BELANG’ DE ROEIWEDSTRIJD TUSSEN DIVERSE DORPEN OP DE KEI-EILANDEN. DE VROUWEN VORMEN EEN COMMISIE VAN ONTVANGST, ZE GEVEN DE ROEITEAMS O.A. TABAK EN BETEL.",Dia,
TM-20028561,"VROUWEN IN TRADITIONELE KLEDERDRACHT BIJ DE ‘BELANG’ DE ROEIWEDSTRIJD TUSSEN DIVERSE DORPEN OP DE KEI-EILANDEN. DE VROUWEN VORMEN EEN COMMISIE VAN ONTVANGST, ZE GEVEN DE ROEITEAMS O.A. TABAK EN BETEL.",Dia,
TM-20028562,"VROUWEN IN TRADITIONELE KLEDERDRACHT BIJ DE ‘BELANG’ DE ROEIWEDSTRIJD TUSSEN DIVERSE DORPEN OP DE KEI-EILANDEN. DE VROUWEN VORMEN EEN COMMISIE VAN ONTVANGST, ZE GEVEN DE ROEITEAMS O.A. TABAK EN BETEL.",Dia,
TM-20035457,"CLOSE-UP VAN EEN ""ARECANUT-PALM"" OF BETELNOOT-PALM (ARECA CATECHU) MET RIJPENDE VRUCHTTROSSEN, LUZON",Dia,
TM-20041094,EEN BETELNUT ARECA CATECHU,Dia,
TM-20041426,"HUIS OP PALEN BIJ RIJSTVELD MET OP DE ACHTERGROND COCOS-EN BETELPALMEN, BAN THUM",Dia,De foto is gemaakt tijdens de Thai-Dutch expeditie van 1965-1966.
TM-20041429,RIJSTVELD IN GEMAAIDE TOESTAND MET BETELPALMEN BAN THUM,Dia,De foto is gemaakt tijdens de Thai-Dutch expeditie van 1965-1966.
RV-1-145,Beteldoos,sirihdoos,
RV-16-101,Beteldoos,sirihdoos,
RV-16-381,Beteltas,sirihtas,Sirihtas om sirih naar het veld mee te nemen.
RV-16-383,Betelbak,sirihbak,
RV-16-384,Beteldoos,sirihdoos,
RV-16-382,Beteltas,sirihtas,Sirihtas om sirih naar het veld mee te nemen.
RV-37-48,Beteldoos,sirihdoos,"Katang voor vrouwen. Met deksel, uitneembare bak en schuiflade."
RV-37-49,Beteldoos,sirihdoos,"Sirihdoos voor mannen. Met deksel, uitneembare bak en schuiflade."
RV-37-50,Beteldoos,sirihdoos,"Sirihdoos met deksel, uitneembare bak, schuiflade en diverse overige objecten."
RV-37-51,Betelstel,sirihstel,"Sirihstel met bakjes voor resp. pinang, gambir, sirihbladen en kalk."
RV-37-101,Mand voor verkopers van betel,mand,Mand voor sirih-verkopers.
RV-37-173,Beteldoos?,sirihdoos ?,
RV-37-432,Beteldoos,sirihdoos,
RV-37-503a,Beteldoos,sirihdoos,
RV-37-706,Beteldoos,sirihdoos,
RV-57-14,Beteldoos,sirihdoos,
RV-60-79e107,TEKENING VAN EEN SIRIHMAND MET BETELNOOTSCHAAR,Waterverfschildering,"Afgebeeld is een gevlochten doos, met de attributen voor het maken van een sirihpruim, zoals hier een kacip, pinangschaar, in de vorm van een haan, om de betelnoten mee in stukjes te k nippen, een paar pinang (areca of betel) noten, tabak en betelbladeren. De sirihpruim bestaat uit drie hoofdbestanddelen: 1. betelnoten, de vrucht van de betelpalm ((Areca catechu), 2. de bladeren van de betel- of peperstruik en 3. gebluste kalk. Vaak worden nog andere smaakingrediënten toegevoegd, zoals tabak, zoethout of kruidnagel. Het kauwen van betelnoten is in Azië een oude traditie. Het is stimulerend en onderdrukt gevoelens van honger en dorst. Bij het kouwen ontstaat een rode pasta, die speeksel en tanden vuurrood kleurt.  De sirihpruim werd voorheen ook aan bezoekers als welkomstgeschenk aangeboden. Een betelschaal (peminang) maakte vaak deel uit van de geschenken bij een huwelijksaanzoek."
RV-60-79e165,Tekening op papier,Waterverfschildering,"Waarschijnlijk is een opbergdoos of sirihdoos afgebeeld, bestemd voor (het vervoer van) de diverse, voor een sirihpruim benodigde, ingrediënten, zoals betelnoot, tabak en kalk. Zie ook: RV-60-79e61)"
RV-63-16,Beteldoos,sirihdoos,
RV-103-4,Betelstamper,sirihstamper,Cilinder met stamper voor sirih.
RV-214-4,Beteldoos,sirihdoos,
RV-214-5,Beteldoos,sirihdoos,
RV-231-2,Betelbak,sirihbak,
RV-265-40,MAND,mand,"Manden in Micronesië werden voornamelijk gebruikt om kleine persoonlijke bezittingen zoals betelnoot, tabak, parfum in te bewaren. Sommige van deze mandjes hadden hengsels waarmee ze onder de arm gedragen konden worden. Grotere en grovere versies werden gebruikt als draagmand waarmee vis en voedsel gedragen werd."
RV-265-90,KALKKOKER,kalkhouder,"Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalkhouders waarin de kalk wordt bewaard worden met grote zorgvuldigheid gemaakt; soms uit een kalebas, soms uit bamboe."
RV-265-122,KALKHOUDER,kalkhouder,"Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalkhouders waarin de kalk wordt bewaard worden met grote zorgvuldigheid gemaakt; soms uit een kalebas, soms uit bamboe."
RV-300-222,AMULET UIT EEN TAND VAN EEN ZEEKOE,amulet,"Deze amulet is gesneden uit een bot van een dugong (zeekoe).
De onderkant is enigszins zeshoekig en glad.
De bovenkant toont een zittende korwarfiguur met ""hoofdtooi"".
In het been zijn twee doorlopende gaten geboord.
Zo kon het beeldje door middel van een touwtje als een amulet om de hals gedragen worden.

Amuletten zijn er in soorten en maten. Beeldjes als deze kunnen aan een touwtje op de borst of rug worden gedragen. Ze dienen als amulet bij het (twee)gevecht en in de oorlog. Ze verschaffen de drager dan moed en bezorgen hem de overwinning. Ook zijn er amuletten die worden gebruikt om regen te veroorzaken.
De neerkletterende regen maakt, dat de naderbij sluipende aanvallers niet gehoord worden. Andere amuletten moeten juist regen afweren.
De amuletten worden steeds opnieuw ingewijd door bestrijking met gekauwde betelnoot (pinang), sirih en kalk. Eenzelfde bewerking moet de drager ondergaan.
Hierbij wordt vooral het voorhoofd met dit mengsel bestreken.
Soms schraapt men, bij het ondernemen van een oorlogstocht, iets van het hout af, en kauwt men het schraapsel tegelijk met sirih. Soortgelijke amuletten worden ook wel door jongelingen op de rug gedragen. Ze zijn dan bedoeld om meisjes aan te trekken. Een ander soort amulet wordt door roergangers gedragen.
Het moet diens navigatie- en stuurmanskunst bevorderen en voor de juiste windrichting zorgen. De meeste amuletten worden van een specifieke houtsoort gemaakt, die het gezin geluk brengt. Er bestaan ook amuletten uit been, zoals deze. Wellicht werd van deze uit dugongtand gesneden amulet verwacht, dat succes op de dugongjacht er op magische manier door bevorderd zou worden.
HI en DS, 1999.
"
RV-300-773,Beteldoos,sirihdoos,
RV-300-774,Beteldoos,sirihdoos,
RV-300-776,Beteldoos,sirihdoos,
RV-300-778,Beteldoos,sirihdoos,
RV-300-780,Beteldoos,sirihdoos,
RV-300-781,Beteldoos,sirihdoos,
RV-300-785,Beteldoos,sirihdoos,
RV-300-786,Beteldoos,sirihdoos,
RV-300-959,Beteltas,sirihtas,
RV-300-960,Beteltas,sirihtas,
RV-300-1671,Betelstel,sirihdoos ; sirihstel,
RV-300-1725,Beteltas,sirihtas,
RV-300-1726,Beteltas,sirihtas,
RV-300-1727,Beteltas,sirihtas,
RV-300-1728,Beteltas,sirihtas,
RV-300-1729,Beteltas,sirihtas,
RV-300-1730,SIRIHTAS,sirihtas,"Sirihtas rijk versierd met kralen. Om de ingrediënten voor het sirih pruimen in te dragen: sirih blaadjes, betelnoot, kalk, pruimtabak."
RV-300-1731,Beteltas,sirihtas,
RV-340-38,Beteltas,sirihtas,met 8 stuks gereedschap - waarvan alleen 340-38a aanwezig ; voor mannen
RV-340-39b2,Beteltas,sirihtas,
RV-340-39a1,Beteltas,sirihtas,
RV-340-39a2,Beteltas,sirihtas,
RV-340-39b3,Beteltas,sirihtas,
RV-340-39b1,Beteltas,sirihtas,
RV-340-111,Beteltas,sirihtas,
RV-341-34,Betelstel (model),sirihstel (model),
RV-350-277,KALKKOKER,kalkkoker,"Deze kalkkoker van kalebas heeft een stop van zacht hout die aan de bovenzijde is omvlochten met zwarte en gele vezels. De kalebas is volgens inventariskaart voorzien van een gebrande ornamentatie. 
Kalebassen worden gebruikt om kalk in te bewaren voor het kauwen van betelnoot (de noot van de arecapalm, Areca catechu, dus eigenlijk valselijk betelnoot genoemd). Het kauwen op betelnoten werkt als licht narcoticum en is algemeen sociaal gebruik op de Trobriand Eilanden. Men kauwt de noten vermengd met kalk (gebrande koraal of schelpen) en de bladeren en vruchten van de betelpeper (Piper betle en verwanten). De gebruikte attributen zijn: een kalebas, voor het bewaren van de kalk, een spatel, om de kalk eruit te scheppen, eventueel vijzel en mortier om de noten te stampen en een gevlochten tasje om alles in te bewaren. De noten worden bij allerlei gelegenheden als geschenk gegeven. In Malinowski's tijd werden betelnootpalmen en kokospalmen met de zelfde magie en taboes behandeld (Malinowski, 1935:189).
"
RV-350-278,KALKKOKER,kalkkoker,"Deze kalkkoker van kalebas heeft een stop van zacht hout die aan de bovenzijde is omvlochten met zwarte en gele vezels. De kalebas is volgens inventariskaart voorzien van een uitgebrande ornamentatie. 
Kalebassen worden gebruikt om kalk in te bewaren voor het kauwen van betelnoot (de noot van de arecapalm, Areca catechu, dus eigenlijk valselijk betelnoot genoemd). Het kauwen op betelnoten werkt als licht narcoticum en is algemeen sociaal gebruik op de Trobriand Eilanden. Men kauwt de noten vermengd met kalk (gebrande koraal of schelpen) en de bladeren en vruchten van de betelpeper (Piper betle en verwanten). De gebruikte attributen zijn: een kalebas, voor het bewaren van de kalk, een spatel, om de kalk eruit te scheppen, eventueel vijzel en mortier om de noten te stampen en een gevlochten tasje om alles in te bewaren. De noten worden bij allerlei gelegenheden als geschenk gegeven. In Malinowski's tijd werden betelnootpalmen en kokospalmen met de zelfde magie en taboes behandeld (Malinowski, 1935:189).
"
RV-350-279,KALKKOKER MET DOP,kalkkoker met dop,"De scherven maken deel uit van een kalkkoker. Dergelijke kalkkokers zijn over het algemeen gemaakt van kalebas met een stop van zacht hout die aan de bovenzijde is omvlochten met zwarte en gele vezels. De kalebas is volgens inventariskaart voorzien van een uitgebrande ornamentatie. 
Kalebassen worden gebruikt om kalk in te bewaren voor het kauwen van betelnoot (de noot van de arecapalm, Areca catechu, dus eigenlijk valselijk betelnoot genoemd). Het kauwen op betelnoten werkt als licht narcoticum en is algemeen sociaal gebruik op de Trobriand Eilanden. Men kauwt de noten vermengd met kalk (gebrande koraal of schelpen) en de bladeren en vruchten van de betelpeper (Piper betle en verwanten). De gebruikte attributen zijn: een kalebas, voor het bewaren van de kalk, een spatel, om de kalk eruit te scheppen, eventueel vijzel en mortier om de noten te stampen en een gevlochten tasje om alles in te bewaren. De noten worden bij allerlei gelegenheden als geschenk gegeven. In Malinowski's tijd werden betelnootpalmen en kokospalmen met de zelfde magie en taboes behandeld (Malinowski, 1935:189).
"
RV-350-282,KALKKOKER,kalkkoker,"Deze kalkkoker van kalebas heeft een stop van zacht hout die aan de bovenzijde is omvlochten met zwarte en gele vezels. De kalebas voorzien van ornamentatie met zwart in de uitsparingen. 
Kalebassen worden gebruikt om kalk in te bewaren voor het kauwen van betelnoot (de noot van de arecapalm, Areca catechu, dus eigenlijk valselijk betelnoot genoemd). Het kauwen op betelnoten werkt als licht narcoticum en is algemeen sociaal gebruik op de Trobriand Eilanden. Men kauwt de noten vermengd met kalk (gebrande koraal of schelpen) en de bladeren en vruchten van de betelpeper (Piper betle en verwanten). De gebruikte attributen zijn: een kalebas, voor het bewaren van de kalk, een spatel, om de kalk eruit te scheppen, eventueel vijzel en mortier om de noten te stampen en een gevlochten tasje om alles in te bewaren. De noten worden bij allerlei gelegenheden als geschenk gegeven. In Maliniowski's tijd werden betelnootpalmen en kokospalmen met de zelfde magie en taboes behandeld (Malinowski, 1935:189).
"
RV-350-283,KALKKOKER,kalkkoker,"Deze kalkkoker van kalebas heeft een stop van zacht hout die aan de bovenzijde is omvlochten met zwarte en gele vezels. De kalebas heeft geeft decoratie maar is omgeven met een net van vezeltouw en daaraan een kleine schelp en een deel van een grotere schelp. 
Kalebassen worden gebruikt om kalk in te bewaren voor het kauwen van betelnoot (de noot van de arecapalm, Areca catechu, dus eigenlijk valselijk betelnoot genoemd). Het kauwen op betelnoten werkt als licht narcoticum en is algemeen sociaal gebruik op de Trobriand Eilanden. Men kauwt de noten vermengd met kalk (gebrande koraal of schelpen) en de bladeren en vruchten van de betelpeper (Piper betle en verwanten). De gebruikte attributen zijn: een kalebas, voor het bewaren van de kalk, een spatel, om de kalk eruit te scheppen, eventueel vijzel en mortier om de noten te stampen en een gevlochten tasje om alles in te bewaren. De noten worden bij allerlei gelegenheden als geschenk gegeven. In Malinowski's tijd werden betelnootpalmen en kokospalmen met de zelfde magie en taboes behandeld (Malinowski, 1935:189).
"
RV-350-285,KALKKOKER MET DOP,kalkkoker,"Deze kalkkoker van kalebas heeft een stop van opgerolde bladrepen die aan de bovenzijde zijn omvlochten met zwarte en gele vezels. De kalebas is niet gedecoreerd. 
Kalebassen worden gebruikt om kalk in te bewaren voor het kauwen van betelnoot (de noot van de arecapalm, Areca catechu, dus eigenlijk valselijk betelnoot genoemd). Het kauwen op betelnoten werkt als licht narcoticum en is algemeen sociaal gebruik op de Trobriand Eilanden. Men kauwt de noten vermengd met kalk (gebrande koraal of schelpen) en de bladeren en vruchten van de betelpeper (Piper betle en verwanten). De gebruikte attributen zijn: een kalebas, voor het bewaren van de kalk, een spatel, om de kalk eruit te scheppen, eventueel vijzel en mortier om de noten te stampen en een gevlochten tasje om alles in te bewaren. De noten worden bij allerlei gelegenheden als geschenk gegeven. In Malinowski's tijd werden betelnootpalmen en kokospalmen met de zelfde magie en taboes behandeld (Malinowski, 1935:189).
"
RV-355-8,Beteldoos,sirihdoos,Sirihdoos voor vrouwen.
RV-355-58,Beteldoos,sirihdoos,
RV-355-111,HALSSIERAAD,halssieraad,"Dit halssieraad wordt 'sisuhun' genoemd en het halfronde stuk bot heet 'hahi nihs'. Het is geregen met kralen van verschillende materialen, waaronder de grotere, ivoorkleurige zaden van jobstraan, ook wel coix pit genoemd. Deze zaden zijn afkomstig van een grasachtige plant, die groeit in tropische gebieden. Ze kunnen worden gegeten, zowel rauw als gekookt, en worden ook vaak als kralen gebruikt. Er hoeft geen een gaatje in geboord te worden, dat hebben deze zaden van nature al. Alleen de stengel waaraan ze groeien hoeft verwijderd te worden.
De kwasten die aan de schelp zitten zijn van geitenhaar en werden gebruikt om de tanden mee schoon te maken nadat met betel of tabak had gepruimd. De bevestigde ijzeren pin deed dienst als tandenstoker.
Kettingen als deze werden uitgewisseld tussen families bij een verloving. Ze werden door zowel mannen als vrouwen gedragen."
RV-360-7215,Beteldoos,sirihdoos,zie 16-384
RV-370-92,Beteltas,sirihtas,
RV-370-247,Beteltas,sirihtas,
RV-370-272,Beteltas,sirihtas,
RV-370-757,Beteldoos,sirihdoos,
RV-370-758,Beteldoos,sirihdoos,zie 300-780
RV-370-759,Beteldoos,sirihdoos,
RV-370-853,Beteltas,sirihtas,
RV-370-928,Beteldoos,sirihdoos,
RV-370-929,Beteldoos,sirihdoos,
RV-370-931,Beteldoos,sirihdoos,
RV-370-932,Betelstamper,sirihstamper,
RV-370-933,Beteldoos,sirihdoos,
RV-370-1142,Betelstel,sirihstel,
RV-370-1145,Betelstel,sirihstel,
RV-370-2412,Beteldoos,sirihdoos,meerdere exemplaren
RV-370-2413,Beteltas met vijf bamboekokers,sirihtas ; koker,Sirihtas met vijf bamboekokers met houten bodem.
RV-370-2414,Beteltas,sirihtas,
RV-370-2417,Betelschaal,sirihschaal,
RV-370-2418,Beteldoos,sirihdoos,
RV-370-2419,Beteldoos,sirihdoos,
RV-370-2682a,Beteldoos,sirihdoos,twee sirihdozen
RV-370-2682b,Beteldoos,sirihdoos,
RV-370-2759,Betelbak,sirihbak,met enige gedroogde bladeren en pinangnoten
RV-370-2760,Betelbak,sirihbak,Sirihbak met enige gedroogde bladeren en pinangnoten.
RV-370-2786,Beteltas,sirihtas,Sirihtas met blikken doosje.
RV-370-3061,Beteltas,sirihtas,"Sirihtas voor vrouwen, met enige benodigdheden voor het betelkauwen."
RV-370-3062,SIRIHTAS,zak,Door mannen gebruikte tas voor o.a. betel.
RV-370-3215,Beteldoos,sirihdoos,
RV-370-3366,BETELNOOTMAND,mand,Een betelnootmandje gemaakt van zigzagvormig gevlochten rotanrepen. De mand heeft een randhoepel van rotan. De rand is aan de mand vastmaakt met vele omwikkelingen van dunne rotanrepen.
RV-370-3487,SIRIHSTEL,betelstel,"Een betelstel gemaakt van messing. Het sirihstel bestaat uit een rechthoekig open bak, die op zes poten staat. De wanden van de bak zijn à jour versierd met bloem- en bladfiguren en geometrische ornamenten. De poten hebben de vorm van bladfiguren. In de bak drie ronde cilindervormige doosjes en een lange rechthoekige doos. Bovendien een rond doosje met een plat deksel. In de bak een L-vormige scheidingswand, die à jour versierd is met bloem- en bladornamenten."
RV-370-3488,BETELBLADVAAS,betelbladhouder,"Een betelbladvaas, een sirihvaas, gemaakt van messing. De ronde vaas staat op een voet. De vaas is kelkvormig met een rand van naar buiten gebogen punten. De wand van de vaas is versierd met langwerpige bladfiguren met de punten naar boven wijzend. De ronde bolvormige voet is versierd met dezelfde puntige bladvormen. Vervolgens een smaller deel dat overgaat in een brede ronde ring, die met een smalle tussenring overgaat in de schaal."
RV-370-3805,KALKKOKER,kalkkoker,"Kalkkoker met stop. Gemaakt van bamboe, de onderkant met een rondaflopende sluiting. Aan de open zijde afgesloten met een pyramidevormig houten stop. De buitenkant van de bamboe koker is geheel besneden met een ornamentatie.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3806,KALKKOKER,kalkkoker,"Kalkkoker met stop. Van bamboe, aan de openzijde afgesloten met een houten stop, waarin drie ringen door uitsnijding zijn aangebracht.
De buitenkant van de kalkkoker is geheel met een ornamentatie besneden.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3807,KALKKOKER,kalkkoker,"Bamboekoker met houten stop. Van bamboe, aan de openzijde afgesloten met een torenvormige houten stop, die doorboord is, om er een kalkspatel in te steken. De buitenkant van de bamboekoker is geheel met een ornamentatie besneden.
De koker licht (zowel boven als onder) gespleten.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3808,KALKKOKER,kalkkoker,"Bamboekoker met houten stop. Van bamboe, met de gesloten geleding in de midden, aan de geleding is een stukje van een zijloot als handgreep gesneden. Aan één openzijde is een houten torenvormige stop. De buitenkant van de koker is voor de helft met een ornamentatie besneden.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3809,KALKKOKER,kalkkoker,"Bamboekoker met houten stop. Van bamboe, met een passende houten bodem, aan de open zijde afgesloten met een houten torenvormige stop, die ook besneden is. De buitenkant van de kalkkoker is geheel met een ornamentatie besneden.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3810,KALKKOKER,kalkkoker,"Bamboekoker met houten stop. Van bamboe met rondlopende bodem. Aan de openzijde afgesloten met een houten puntig tolopende stop, welke half doorgescheurd is. De buitenkant van de koker is geheel met een ornamentatie besneden.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3811,KALKKOKER,kalkkoker,"Bamboekoker zonder stop. Van bamboe met rondlopende bodem, welke is aangevreten waardoor er een gat in is ontstaan. De buitenkant van de kalkkoker is geheel met een ornamentatie besneden.
De koker is zonder stop.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3812,KALKKOKER,kalkkoker,"Bamboekoker met houten stop. Van bamboe, naar de bodem onderaan schuin toelopend tot een kleine platte bodem. De buitenkant van de koker is geheel tot aan de schuinlopende kant, geheel met een ornamentatie besneden. De open zijde is met een houten stop afgesloten.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3813,KALKKOKER,kalkkoker,"De kalkkoker is gemaakt van bamboe.
Hij heeft een rond lopende bodem.
In de buitenkant van de koker is over het gehele oppervlak een versiering uitgesneden. 
De krulmotieven en arabesken zijn typerend voor het Geelvinkbaai gebied.

Kalk (gemaakt van vermorzelde schelpen) wordt gebruikt bij het sirih (= betelnoten) pruimen.
De kalk wordt op een zogenaamd met speeksel bevochtigd likstokje naar de mond gebracht.
Het mengsel van de fijngekauwde sirih en kalk heeft een geestverruimende werking.
De kalk wordt in kalkkokers bewaard.
Kalkkokers zijn niet altijd van bamboe, maar kunnen ook gemaakt zijn uit bepaalde uitgeholde en gedroogde vruchten.
De versiering, indien aanwezig, loopt uiteen."
RV-370-3814,KALKKOKER,kalkkoker,"Bamboekoker zonder stop. Van bamboe, met enigszins schuin rondlopende bodem zonder stop. De buitenzijde van de kalkkoker geheel met een ornamentatie besneden.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3815,KALKKOKER,kalkkoker,"Bamboekoker zonder stop. Van bamboe, met rondlopende bodem, aan de open kant vier doorboorde gaten tegenover elkaar.
De buitenkant van de kalkkoker is geheel met een ornamentatie besneden. De koker is zonder stop.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
RV-370-3816,KALKKOKER,kalkkoker,"Bamboekoker zonder stop. Van bamboe, met puntig toelopende bodem waarin een gat zit. De buitenzijde van de koker is geheel met een ornamentatie besneden. De koker is zonder stop.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De kokers werden vaak versierd met ingekraste patronen. Ook kalebassen konden als kalkhouder dienen."
