ObjectNumber,Title,ObjectName,Description
RV-1926-90,SIRIHTAS,sirihtas,"De sirihtas werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-80,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-87,SIRIHTAS,sirihtas,"De sirihtas werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-81,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-106,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-105,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-104,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-103,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-102,SIRIHTAS,sirihtas,"De sirihtas werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-101,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-100,SIRIHTAS,sirihtas,"De sirihtas werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-98,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-97,SIRIHTAS,sirihtas,"De sirihtas werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-119,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-96,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
RV-1926-121,SIRIHZAK,sirihtas,"De sirihzak werd gebruikt om sirih-vruchten, pinangnoten, gambir en kalk in te bewaren. Wanneer men de sirihzak meeneemt, dan draagt men de zak meestal bij zich in een draagsarong. In Bada werd de zak niet alleen gemaakt voor persoonlijk gebruik, maar ook voor verkoop. De sirih, pinang en gambir werden los in de zak bewaard; hoewel men ze soms in een mandje stopt. De kalk werd bewaard in een kokertje of busje. Naast de benodigheden voor een sirih-pinang pruim werden er ook zaken als tabak  en een vuursteen in bewaard.
Een sirihzak was een gebruikelijk cadeau, dat een meisje voor haar geliefde maakt.
De sirihzak werd geopend wanneer men thuis een gast ontvangt. Wanneer men onderweg is en een bekende ontmoet, dan werd er vaak een sirih-pinang pruim aangeboden en gekauwd. Het aanbieden van de pruim bestempelde de vriendschap. Rond de sirihzak bestaan ook een paar taboes, die te maken hebben met de inhoud, die enigszins magisch is. Het was verboden om over een zak heen te stappen, omdat dan er dan de kans bestond dat de geslachtsdelen aangetast zouden worden. Zonder toestemming iets nemen uit de sirihzak van iemand anders, kon de kracht die aan de inhoud van de zak wordt toegeschreven, verminderen.
Kaudern (1944: 175) noemt de sirihzak Batutu. 
Vrouwen en priesters waren verantwoordelijk voor het bewerken van de boombast en het versieren van de zakken. De versieringen werden gemaakt door het materiaal te beschilderen, daarnaast werden er ook motieven aangebracht met behulp van stempels.
Tot aan het begin van de twintigste eeuw werden kleding en accesoires van boombast als alledaagse (onversierd) en ceremoniële (versierd) kleding gedragen. Door onder andere de introductie van geweven doeken raakte boombastkleding in onbruik. In het begin van de twintigste eeuw werden versierde boombastkleding en accesoires nog wel gedragen tijdens ceremoniën. 
"
